Price,Number of products sold,Revenue generated,Stock levels,Lead times,Order quantities,Shipping costs,Availability,Shipping times,inventory_risk_label,delivery_delay,Availability_normalized,Number of products sold_normalized,Revenue generated_normalized,Stock levels_normalized,Lead times_normalized,Order quantities_normalized,Shipping costs_normalized,Price_normalized
71.21699656999144,673,47929.03869160424,284,18,23,34.40837492567084,32,21,Normal,1,0.32,0.673,0.9585807738320848,0.568,0.6,0.23,0.6881674985134169,0.14243399313998287
278.6174627652515,403,112282.83749439636,335,15,10,10.756334069912683,94,20,Moderate Risk,1,0.94,0.403,2.245656749887927,0.67,0.5,0.1,0.21512668139825364,0.557234925530503
400.17990008196045,922,368965.8678755675,145,6,86,9.812277439020253,99,14,Normal,1,0.99,0.922,7.379317357511351,0.29,0.2,0.86,0.19624554878040507,0.8003598001639209
106.01345291424724,940,99652.6457393924,457,26,44,17.710611306180056,97,36,Moderate Risk,1,0.97,0.94,1.9930529147878482,0.914,0.8666666666666667,0.44,0.3542122261236011,0.21202690582849448
60.08559853612524,868,52154.29952935671,8,15,85,11.384052455353107,38,17,High Risk,1,0.38,0.868,1.0430859905871341,0.016,0.5,0.85,0.22768104910706213,0.12017119707225048
364.3667988478839,823,299873.87545180845,173,20,87,33.900774637565675,59,26,Normal,1,0.59,0.823,5.997477509036169,0.346,0.6666666666666666,0.87,0.6780154927513135,0.7287335976957678
452.1746181686076,612,276730.86631918786,168,6,28,43.717484676096404,77,15,Normal,1,0.77,0.612,5.534617326383757,0.336,0.2,0.28,0.874349693521928,0.9043492363372152
94.23388681541546,842,79344.93269857981,67,1,14,5.292452269077853,89,3,Normal,1,0.89,0.842,1.5868986539715961,0.134,0.03333333333333333,0.14,0.10584904538155707,0.18846777363083092
488.34057573472774,754,368208.7941039847,296,11,96,10.017857272655771,37,21,Normal,1,0.37,0.754,7.364175882079694,0.592,0.36666666666666664,0.96,0.20035714545311542,0.9766811514694554
468.60603113293917,521,244143.7422202613,392,2,29,42.71786790968727,92,7,Moderate Risk,1,0.92,0.521,4.882874844405226,0.784,0.06666666666666667,0.29,0.8543573581937455,0.9372120622658783
217.99262669008817,352,76733.40459491103,178,9,12,41.03074201982205,32,4,Normal,0,0.32,0.352,1.5346680918982205,0.356,0.3,0.12,0.820614840396441,0.43598525338017635
218.8217206449546,483,105690.89107151308,401,9,63,24.68038785624204,47,5,Moderate Risk,0,0.47,0.483,2.1138178214302616,0.802,0.3,0.63,0.4936077571248408,0.43764344128990923
194.28319394167877,298,57896.39179462028,282,29,88,31.345448598529437,55,38,Normal,1,0.55,0.298,1.1579278358924057,0.564,0.9666666666666667,0.88,0.6269089719705887,0.38856638788335757
18.054282135587208,722,13035.191701893964,73,11,79,32.96302710828232,95,7,Normal,0,0.95,0.722,0.2607038340378793,0.146,0.36666666666666664,0.79,0.6592605421656463,0.03610856427117442
193.31685132476005,676,130682.1914955378,407,12,48,22.935293760222603,80,12,Moderate Risk,0,0.8,0.676,2.613643829910756,0.814,0.4,0.48,0.45870587520445205,0.38663370264952013
60.29759245233787,781,47092.419705275875,339,21,89,31.445865904709475,29,25,Moderate Risk,1,0.29,0.781,0.9418483941055175,0.678,0.7,0.89,0.6289173180941895,0.12059518490467573
400.7094815437288,248,99375.95142284475,284,6,35,45.94800814615372,33,1,Normal,0,0.33,0.248,1.987519028456895,0.568,0.2,0.35,0.9189601629230744,0.8014189630874576
31.387273412222278,347,10891.38387404113,400,24,47,41.18402078772534,75,25,Moderate Risk,1,0.75,0.347,0.2178276774808226,0.8,0.8,0.47,0.8236804157545068,0.06277454682444455
441.19619058948365,674,297366.232457312,405,26,47,36.9102551139143,49,35,Moderate Risk,1,0.49,0.674,5.94732464914624,0.81,0.8666666666666667,0.47,0.7382051022782861,0.8823923811789673
451.06405293565166,412,185838.3898094885,98,16,56,37.1914488598254,3,16,Normal,0,0.03,0.412,3.71676779618977,0.196,0.5333333333333333,0.56,0.743828977196508,0.9021281058713033
423.6158220775248,233,98702.48654406327,142,7,64,20.189069513359826,11,8,Normal,1,0.11,0.233,1.9740497308812655,0.284,0.23333333333333334,0.64,0.4037813902671965,0.8472316441550496
454.4436071622955,24,10906.646571895093,86,23,83,49.966879224048874,21,24,Normal,1,0.21,0.024,0.21813293143790186,0.172,0.7666666666666667,0.83,0.9993375844809775,0.908887214324591
426.9871450749025,19,8112.755756423147,245,6,64,15.282277116049961,43,13,Normal,1,0.43,0.019,0.16225511512846294,0.49,0.2,0.64,0.3056455423209992,0.8539742901498051
343.0007383733776,568,194824.41939607848,366,10,29,31.817181938890926,61,16,Moderate Risk,1,0.61,0.568,3.8964883879215697,0.732,0.3333333333333333,0.29,0.6363436387778185,0.6860014767467552
197.02069727753855,344,67775.11986347326,98,17,93,33.77790539009193,10,12,Normal,0,0.1,0.344,1.355502397269465,0.196,0.5666666666666667,0.93,0.6755581078018387,0.3940413945550771
251.1456491596405,2,502.291298319281,278,11,56,39.87689216570251,29,17,Normal,1,0.29,0.002,0.01004582596638562,0.556,0.36666666666666664,0.56,0.7975378433140502,0.502291298319281
112.16447515129683,893,100162.87631010807,465,21,26,21.570942825875264,34,30,Moderate Risk,1,0.34,0.893,2.0032575262021615,0.93,0.7,0.26,0.4314188565175053,0.22432895030259364
403.68013353854593,927,374211.4837902321,318,1,51,17.990107058086814,30,7,Moderate Risk,1,0.3,0.927,7.484229675804642,0.636,0.03333333333333333,0.51,0.35980214116173626,0.8073602670770919
449.5046368026923,823,369942.31608861574,239,7,59,7.292972609706031,60,3,Normal,0,0.6,0.823,7.398846321772315,0.478,0.23333333333333334,0.59,0.14585945219412064,0.8990092736053846
396.1867700493684,979,387866.84787833167,21,22,78,26.25385021022003,66,18,Normal,0,0.66,0.979,7.7573369575666336,0.042,0.7333333333333333,0.78,0.5250770042044006,0.7923735400987368
131.2538420347695,94,12337.861151268333,199,18,32,34.283448854797015,80,18,Normal,0,0.8,0.094,0.24675722302536665,0.398,0.6,0.32,0.6856689770959403,0.262507684069539
420.1631213906395,361,151678.88682202087,281,19,27,41.83302345389771,82,23,Normal,1,0.82,0.361,3.0335777364404173,0.562,0.6333333333333333,0.27,0.8366604690779542,0.840326242781279
238.85985037861758,684,163380.13765897442,303,4,72,12.613077593796982,50,-1,Moderate Risk,0,0.5,0.684,3.2676027531794882,0.606,0.13333333333333333,0.72,0.2522615518759396,0.47771970075723513
14.284153640142847,271,3871.0056364787115,413,8,31,36.333673378770484,70,11,Moderate Risk,1,0.7,0.271,0.07742011272957423,0.826,0.26666666666666666,0.31,0.7266734675754097,0.028568307280285695
62.16380987822264,562,34936.06115156112,327,30,94,32.845372628897806,46,40,Moderate Risk,1,0.46,0.562,0.6987212230312224,0.654,1.0,0.94,0.6569074525779561,0.12432761975644527
148.0095571291971,523,77408.99837857009,236,29,23,34.88767631506384,43,25,Normal,0,0.43,0.523,1.5481799675714019,0.472,0.9666666666666667,0.23,0.6977535263012768,0.2960191142583942
387.39480160501756,76,29442.004921981334,419,21,26,17.376431685394923,39,29,Moderate Risk,1,0.39,0.076,0.5888400984396267,0.838,0.7,0.26,0.34752863370789844,0.7747896032100351
255.4380044931839,328,83783.66547376433,215,9,32,45.04127331977406,10,18,Normal,1,0.1,0.328,1.6756733094752865,0.43,0.3,0.32,0.9008254663954811,0.5108760089863679
247.37070374501954,17,4205.301963665333,79,15,37,7.9929473130038176,93,10,Normal,0,0.93,0.017,0.08410603927330665,0.158,0.5,0.37,0.15985894626007635,0.4947414074900391
149.93509596083547,485,72718.5215410052,264,7,49,8.64412172519017,2,11,Normal,1,0.02,0.485,1.454370430820104,0.528,0.23333333333333334,0.49,0.1728824345038034,0.2998701919216709
372.8866381190935,11,4101.753019310028,306,16,29,10.316060745688969,72,17,Moderate Risk,1,0.72,0.011,0.08203506038620056,0.612,0.5333333333333333,0.29,0.20632121491377936,0.745773276238187
499.6053744673996,631,315250.99128892913,481,24,44,27.554986520613053,11,33,Moderate Risk,1,0.11,0.631,6.305019825778583,0.962,0.8,0.44,0.551099730412261,0.9992107489347992
142.67079330883197,971,138533.34030287585,141,29,77,48.3651179786117,22,38,Normal,1,0.22,0.971,2.770666806057517,0.282,0.9666666666666667,0.77,0.967302359572234,0.28534158661766396
238.70656054386373,309,73760.32720805389,327,29,61,33.641783166922124,6,38,Moderate Risk,1,0.06,0.309,1.4752065441610778,0.654,0.9666666666666667,0.61,0.6728356633384425,0.4774131210877275
267.5076649925245,554,148199.24640585858,40,25,48,9.774390621856716,47,34,Normal,1,0.47,0.554,2.9639849281171715,0.08,0.8333333333333334,0.48,0.1954878124371343,0.535015329985049
305.6148941053841,394,120412.26827752133,446,30,60,30.173693561955876,27,28,Moderate Risk,0,0.27,0.394,2.408245365550427,0.892,1.0,0.6,0.6034738712391176,0.6112297882107682
70.18052929525352,856,60074.53307673701,228,28,52,15.187346352173448,48,35,Normal,1,0.48,0.856,1.2014906615347403,0.456,0.9333333333333333,0.52,0.30374692704346895,0.14036105859050704
192.80393548211865,108,20822.825032068813,260,15,26,5.757875127294504,59,10,Normal,0,0.59,0.108,0.41645650064137624,0.52,0.5,0.26,0.11515750254589008,0.3856078709642373
371.9176685302845,539,200463.62333782334,296,21,40,23.978913218329918,34,21,Normal,0,0.34,0.539,4.0092724667564665,0.592,0.7,0.4,0.47957826436659834,0.743835337060569
483.67741269813234,906,438211.7359045079,436,1,77,38.1968529263161,64,10,Moderate Risk,1,0.64,0.906,8.764234718090158,0.872,0.03333333333333333,0.77,0.763937058526322,0.9673548253962647
426.56771707971996,993,423581.74306016194,319,8,90,27.27794592095057,15,8,Moderate Risk,0,0.15,0.993,8.471634861203238,0.638,0.26666666666666666,0.9,0.5455589184190114,0.8531354341594399
199.13911264425508,421,83837.56642323139,63,9,98,18.73349924704126,63,18,Normal,1,0.63,0.421,1.6767513284646278,0.126,0.3,0.98,0.37466998494082515,0.39827822528851015
132.35397960913954,903,119515.64358705301,410,4,53,20.579141342443346,89,0,Moderate Risk,0,0.89,0.903,2.3903128717410604,0.82,0.13333333333333333,0.53,0.41158282684886693,0.2647079592182791
484.99445187506007,496,240557.2481300298,22,18,64,25.3956361824199,30,28,Normal,1,0.3,0.496,4.811144962600596,0.044,0.6,0.64,0.507912723648398,0.9699889037501201
42.51399836802366,115,4889.10981232272,383,22,96,18.338658411054396,38,22,Moderate Risk,0,0.38,0.115,0.0977821962464544,0.766,0.7333333333333333,0.96,0.3667731682210879,0.08502799673604731
238.64423030124135,849,202608.95152575392,118,19,73,29.30092634248223,46,24,Normal,1,0.46,0.849,4.052179030515078,0.236,0.6333333333333333,0.73,0.5860185268496446,0.4772884606024827
143.87217724917537,329,47333.9463149787,315,14,98,26.451662183394784,73,13,Moderate Risk,0,0.73,0.329,0.946678926299574,0.63,0.4666666666666667,0.98,0.5290332436678957,0.28774435449835073
489.28004105754684,733,358642.2700951818,153,25,68,30.507516328107656,91,27,Normal,1,0.91,0.733,7.172845401903636,0.306,0.8333333333333334,0.68,0.6101503265621531,0.9785600821150937
343.51752954688476,692,237714.13044644427,143,27,79,49.33866010149958,73,29,Normal,1,0.73,0.692,4.754282608928885,0.286,0.9,0.79,0.9867732020299915,0.6870350590937695
472.30213988197835,442,208757.54582783443,291,18,59,48.82368379043277,17,18,Normal,0,0.17,0.442,4.175150916556689,0.582,0.6,0.59,0.9764736758086553,0.9446042797639567
189.56248501290565,261,49475.808588368374,87,23,47,22.06322278785592,73,22,Normal,0,0.73,0.261,0.9895161717673675,0.174,0.7666666666666667,0.47,0.4412644557571184,0.3791249700258113
316.8576590971643,937,296895.62657404295,378,15,15,32.56930196660822,36,13,Moderate Risk,0,0.36,0.937,5.937912531480859,0.756,0.5,0.15,0.6513860393321644,0.6337153181943286
90.85849205735386,330,29983.30237892677,118,14,43,22.014403922667213,41,16,Normal,1,0.41,0.33,0.5996660475785355,0.236,0.4666666666666667,0.43,0.4402880784533443,0.1817169841147077
250.80697866837562,830,208169.79229475177,27,9,87,48.44229842822996,22,14,Normal,1,0.22,0.83,4.163395845895035,0.054,0.3,0.87,0.9688459685645993,0.5016139573367513
419.50691011625696,455,190875.6441028969,187,19,67,48.778671843360534,39,16,Normal,0,0.39,0.455,3.817512882057938,0.374,0.6333333333333333,0.67,0.9755734368672107,0.8390138202325139
169.24057982441312,977,165348.04648845163,140,6,24,8.923792854975993,62,1,Normal,0,0.62,0.977,3.3069609297690326,0.28,0.2,0.24,0.17847585709951985,0.33848115964882625
175.51404373713683,567,99516.46279895658,211,22,33,5.087077883576229,62,17,Normal,0,0.62,0.567,1.9903292559791315,0.422,0.7333333333333333,0.33,0.10174155767152458,0.35102808747427366
413.18338845571327,667,275593.3200999608,13,13,48,26.42751513249839,75,13,High Risk,0,0.75,0.667,5.511866401999216,0.026,0.43333333333333335,0.48,0.5285503026499678,0.8263667769114266
90.2409254137246,155,13987.343439127313,261,21,55,18.79890027783807,79,21,Normal,0,0.79,0.155,0.2797468687825463,0.522,0.7,0.55,0.37597800555676136,0.1804818508274492
301.0301606708019,928,279355.98910250416,396,13,41,36.132912952004716,28,17,Moderate Risk,1,0.28,0.928,5.587119782050083,0.792,0.43333333333333335,0.41,0.7226582590400943,0.6020603213416037
93.60264509878213,113,10577.09889616238,10,11,86,19.487777587271886,77,8,High Risk,0,0.77,0.113,0.2115419779232476,0.02,0.36666666666666664,0.86,0.3897555517454377,0.18720529019756427
483.6219445391811,353,170718.54642233092,159,11,73,44.62608148806543,88,13,Normal,1,0.88,0.353,3.4143709284466186,0.318,0.36666666666666664,0.73,0.8925216297613087,0.9672438890783621
215.32169372383842,88,18948.30904769778,95,13,75,22.47658759062665,13,22,Normal,1,0.13,0.088,0.3789661809539556,0.19,0.43333333333333335,0.75,0.449531751812533,0.43064338744767683
284.45607474968375,45,12800.523363735769,316,15,15,33.54280075158314,44,25,Moderate Risk,1,0.44,0.045,0.2560104672747154,0.632,0.5,0.15,0.6708560150316627,0.5689121494993675
386.0595769060822,701,270627.76341116364,345,20,99,42.96123167930472,7,28,Moderate Risk,1,0.07,0.701,5.412555268223273,0.69,0.6666666666666666,0.99,0.8592246335860944,0.7721191538121644
294.62649423181347,519,152911.15050631118,238,17,87,15.742734396029354,94,19,Normal,1,0.94,0.519,3.0582230101262238,0.476,0.5666666666666667,0.87,0.3148546879205871,0.589252988463627
385.19282377634,426,164092.14292872083,245,2,33,42.46401183742029,0,12,Normal,1,0.0,0.426,3.2818428585744166,0.49,0.06666666666666667,0.33,0.8492802367484057,0.77038564755268
51.695120971774315,59,3050.0121373346847,154,28,52,6.183713540361987,39,33,Normal,1,0.39,0.059,0.061000242746693696,0.308,0.9333333333333333,0.52,0.12367427080723975,0.10339024194354864
133.591775754513,229,30592.51664778348,331,12,87,44.458883604081855,37,18,Moderate Risk,1,0.37,0.229,0.6118503329556696,0.662,0.4,0.87,0.8891776720816371,0.267183551509026
374.7730312161816,467,175019.00557795682,13,13,78,35.03503434384565,77,19,High Risk,1,0.77,0.467,3.5003801115591364,0.026,0.43333333333333335,0.78,0.700700686876913,0.7495460624323632
426.910986336011,972,414957.4787186027,195,14,53,39.66000868426379,57,24,Normal,1,0.57,0.972,8.299149574372054,0.39,0.4666666666666667,0.53,0.7932001736852757,0.853821972672022
375.30184394021296,517,194031.0533170901,477,18,55,16.603599436037012,26,26,Moderate Risk,1,0.26,0.517,3.880621066341802,0.954,0.6,0.55,0.33207198872074023,0.750603687880426
188.30911477881023,332,62518.626106564996,275,28,49,33.70034162744297,60,35,Normal,1,0.6,0.332,1.2503725221313,0.55,0.9333333333333333,0.49,0.6740068325488593,0.3766182295576205
80.30878281797874,220,17667.93221995532,156,20,57,41.07250321291057,37,28,Normal,1,0.37,0.22,0.3533586443991064,0.312,0.6666666666666666,0.57,0.8214500642582113,0.16061756563595747
276.19403062541113,835,230622.01557221828,492,26,59,27.009383362928613,12,26,Moderate Risk,0,0.12,0.835,4.612440311444366,0.984,0.8666666666666667,0.59,0.5401876672585723,0.5523880612508223
263.9813068274491,392,103480.67227636004,22,11,100,15.91666619001399,3,20,Normal,1,0.03,0.392,2.069613445527201,0.044,0.36666666666666664,1.0,0.3183333238002798,0.5279626136548982
484.95401270981085,560,271574.24711749406,138,2,91,46.442938641844435,89,6,Normal,1,0.89,0.56,5.431484942349881,0.276,0.06666666666666667,0.91,0.9288587728368887,0.9699080254196217
400.02279559080483,358,143208.16082150812,383,28,99,18.716091425790694,83,32,Moderate Risk,1,0.83,0.358,2.8641632164301623,0.766,0.9333333333333333,0.99,0.37432182851581386,0.8000455911816097
62.4560514677335,126,7869.462484934421,132,8,75,33.918274209194124,95,6,Normal,0,0.95,0.126,0.15738924969868842,0.264,0.26666666666666666,0.75,0.6783654841838824,0.124912102935467
469.4586605676269,937,439882.7649518664,91,8,71,12.060485692106756,75,3,Normal,0,0.75,0.937,8.797655299037329,0.182,0.26666666666666666,0.71,0.2412097138421351,0.9389173211352538
400.9409961619006,41,16438.580842637926,130,30,75,18.570876269233185,100,25,Normal,0,1.0,0.041,0.3287716168527585,0.26,1.0,0.75,0.3714175253846637,0.8018819923238012
422.31621750924586,28,11824.854090258885,323,4,22,40.55790534790299,22,3,Moderate Risk,0,0.22,0.028,0.2364970818051777,0.646,0.13333333333333333,0.22,0.8111581069580598,0.8446324350184917
417.08410395438153,944,393727.39413293614,304,23,81,23.537991796497007,11,24,Moderate Risk,1,0.11,0.944,7.874547882658723,0.608,0.7666666666666667,0.81,0.47075983592994014,0.8341682079087631
397.2473939698947,742,294757.56632566184,138,13,85,7.061587262937508,68,23,Normal,1,0.68,0.742,5.895151326513237,0.276,0.43333333333333335,0.85,0.14123174525875015,0.7944947879397893
466.98704351992075,519,242366.27558683886,189,1,24,5.082403525241919,47,4,Normal,1,0.47,0.519,4.847325511736777,0.378,0.03333333333333333,0.24,0.10164807050483837,0.9339740870398415
415.65724186015035,536,222792.28163704058,488,23,62,31.508085507108643,97,20,Moderate Risk,0,0.97,0.536,4.455845632740812,0.976,0.7666666666666667,0.62,0.6301617101421728,0.8313144837203007
481.29540162596044,834,401400.364956051,317,22,41,33.101009429230544,79,28,Moderate Risk,1,0.79,0.834,8.02800729912102,0.634,0.7333333333333333,0.41,0.6620201885846109,0.9625908032519209
117.87828106004962,728,85815.38861171612,163,14,24,37.30299944729755,93,16,Normal,1,0.93,0.728,1.7163077722343223,0.326,0.4666666666666667,0.24,0.746059988945951,0.23575656212009924
113.93207438916909,529,60270.06735187045,18,1,89,40.86472280830316,0,9,High Risk,1,0.0,0.529,1.205401347037409,0.036,0.03333333333333333,0.89,0.8172944561660632,0.2278641487783382
132.34317766509497,765,101242.53091379766,390,15,23,20.487396848541522,46,17,Moderate Risk,1,0.46,0.765,2.0248506182759534,0.78,0.5,0.23,0.40974793697083045,0.2646863553301899
456.446491465893,379,172993.22026557344,48,4,44,34.65115925160839,32,6,Normal,1,0.32,0.379,3.459864405311469,0.096,0.13333333333333333,0.44,0.6930231850321679,0.912892982931786
255.04135982091256,47,11986.94391158289,315,6,42,34.73885243935491,69,13,Moderate Risk,1,0.69,0.047,0.2397388782316578,0.63,0.2,0.42,0.6947770487870981,0.5100827196418252
302.33275495141396,189,57140.89068581724,317,23,55,22.341643155211464,82,23,Moderate Risk,0,0.82,0.189,1.1428178137163447,0.634,0.7666666666666667,0.55,0.4468328631042293,0.604665509902828
400.2968378865168,31,12409.20197448202,203,25,45,26.340598254082447,63,34,Normal,1,0.63,0.031,0.2481840394896404,0.406,0.8333333333333334,0.45,0.526811965081649,0.8005936757730336
160.8852770415806,508,81729.72073712295,261,30,39,24.231604772268632,65,26,Normal,0,0.65,0.508,1.634594414742459,0.522,1.0,0.39,0.48463209544537267,0.3217705540831612
280.56440186215065,979,274672.5494230455,80,15,27,44.60249397813366,66,24,Normal,1,0.66,0.979,5.49345098846091,0.16,0.5,0.27,0.8920498795626731,0.5611288037243013
401.9935492058316,627,252049.9553520564,306,16,35,40.38202806133835,42,23,Moderate Risk,1,0.42,0.627,5.040999107041128,0.612,0.5333333333333333,0.35,0.8076405612267671,0.8039870984116632
442.5916722865524,358,158447.81867858575,179,4,41,49.30290337631463,41,7,Normal,1,0.41,0.358,3.168956373571715,0.358,0.13333333333333333,0.41,0.9860580675262927,0.8851833445731048
71.4201939473667,178,12712.794522631273,263,3,83,31.798994661018828,56,9,Normal,1,0.56,0.178,0.2542558904526255,0.526,0.1,0.83,0.6359798932203765,0.14284038789473338
429.613464877968,858,368608.35286529653,440,24,93,48.937917147703466,93,20,Moderate Risk,0,0.93,0.858,7.372167057305931,0.88,0.8,0.93,0.9787583429540693,0.859226929755936
161.17009804050923,123,19823.922058982636,479,4,31,11.564719436703452,54,9,Moderate Risk,1,0.54,0.123,0.39647844117965275,0.958,0.13333333333333333,0.31,0.23129438873406905,0.32234019608101844
387.33205016315225,691,267646.4466627382,231,13,89,39.083363414607945,22,23,Normal,1,0.22,0.691,5.3529289332547645,0.462,0.43333333333333335,0.89,0.7816672682921589,0.7746641003263045
21.63128536779267,619,13389.765642663664,238,28,14,15.938287529618998,70,29,Normal,1,0.7,0.619,0.2677953128532733,0.476,0.9333333333333333,0.14,0.31876575059238,0.04326257073558534
430.74869996158026,645,277832.91147521924,253,8,57,49.181707680265305,12,8,Normal,0,0.12,0.645,5.556658229504385,0.506,0.26666666666666666,0.57,0.9836341536053061,0.8614973999231605
424.15217484252395,321,136152.8481244502,328,25,36,10.591233629466515,80,26,Moderate Risk,1,0.8,0.321,2.7230569624890038,0.656,0.8333333333333334,0.36,0.2118246725893303,0.8483043496850479
261.11572090736354,510,133169.01766275542,433,1,59,47.359897728014616,98,6,Moderate Risk,1,0.98,0.51,2.6633803532551084,0.866,0.03333333333333333,0.59,0.9471979545602923,0.522231441814727
91.17040835703047,852,77677.18792018996,484,16,91,49.21501732616101,54,13,Moderate Risk,0,0.54,0.852,1.5535437584037992,0.968,0.5333333333333333,0.91,0.9843003465232202,0.18234081671406094
321.69993033260783,318,102300.5778457693,209,24,94,43.82875445562869,0,21,Normal,0,0.0,0.318,2.046011556915386,0.418,0.8,0.94,0.8765750891125738,0.6433998606652157
411.30336055556324,269,110640.6039894465,468,3,39,13.718366117630211,48,-2,Moderate Risk,0,0.48,0.269,2.21281207978893,0.936,0.1,0.39,0.2743673223526042,0.8226067211111265
117.3217873814043,191,22408.461389848224,488,11,52,16.67466051425916,56,9,Moderate Risk,0,0.56,0.191,0.4481692277969645,0.976,0.36666666666666664,0.52,0.3334932102851832,0.23464357476280862
194.50176529644227,35,6807.561785375479,433,20,89,17.208725531921615,99,25,Moderate Risk,1,0.99,0.035,0.1361512357075096,0.866,0.6666666666666666,0.89,0.3441745106384323,0.38900353059288456
495.2378507225574,868,429866.4544271798,148,21,76,29.582470043429154,39,22,Normal,1,0.39,0.868,8.597329088543596,0.296,0.7,0.76,0.5916494008685831,0.9904757014451149
67.86315317833663,584,39632.08145614859,270,6,21,15.190007866694785,32,14,Normal,1,0.32,0.584,0.7926416291229718,0.54,0.2,0.21,0.3038001573338957,0.13572630635667327
327.85235738050204,841,275723.8325570022,220,15,57,45.09751561324343,85,19,Normal,1,0.85,0.841,5.514476651140044,0.44,0.5,0.57,0.9019503122648687,0.6557047147610041
396.18987298654895,199,78841.78472432324,70,6,70,42.066703636502226,93,2,Normal,0,0.93,0.199,1.5768356944864648,0.14,0.2,0.7,0.8413340727300445,0.7923797459730979
245.07382042394894,521,127683.4604408774,59,15,97,48.25908692320474,71,18,Normal,1,0.71,0.521,2.553669208817548,0.118,0.5,0.97,0.9651817384640948,0.4901476408478979
338.2426675652423,71,24015.229397132203,335,10,31,25.99024202697372,1,16,Moderate Risk,1,0.01,0.071,0.4803045879426441,0.67,0.3333333333333333,0.31,0.5198048405394744,0.6764853351304846
347.0209890060651,282,97859.91889971036,113,10,18,26.724122842027697,88,17,Normal,1,0.88,0.282,1.9571983779942073,0.226,0.3333333333333333,0.18,0.534482456840554,0.6940419780121302
245.01385833628984,545,133532.55279327795,479,14,98,21.8327568368604,62,23,Moderate Risk,1,0.62,0.545,2.670651055865559,0.958,0.4666666666666667,0.98,0.436655136737208,0.49002771667257966
85.24794761220718,164,13980.663408401979,253,25,54,43.44138252309097,90,23,Normal,0,0.9,0.164,0.27961326816803955,0.506,0.8333333333333334,0.54,0.8688276504618194,0.17049589522441436
428.89637472060343,119,51038.66859175181,424,20,43,7.402141525502961,22,30,Moderate Risk,1,0.22,0.119,1.0207733718350362,0.848,0.6666666666666666,0.43,0.1480428305100592,0.8577927494412069
431.8606210152994,68,29366.522229040358,428,22,68,14.944369184282717,63,26,Moderate Risk,1,0.63,0.068,0.5873304445808072,0.856,0.7333333333333333,0.68,0.2988873836856543,0.8637212420305987
208.92665132637305,374,78138.56759606351,225,29,61,38.54574902596924,98,25,Normal,0,0.98,0.374,1.5627713519212703,0.45,0.9666666666666667,0.61,0.7709149805193849,0.4178533026527461
470.5219340310245,683,321366.48094318976,497,7,27,48.25765925011899,37,5,Moderate Risk,0,0.37,0.683,6.427329618863795,0.994,0.23333333333333334,0.27,0.9651531850023798,0.941043868062049
138.5723571498005,444,61526.12657451142,385,21,16,24.671110162998247,64,23,Moderate Risk,1,0.64,0.444,1.2305225314902284,0.77,0.7,0.16,0.49342220325996494,0.27714471429960097
53.95344297448728,864,46615.77472995701,333,9,89,26.477013148972905,75,14,Moderate Risk,1,0.75,0.864,0.9323154945991402,0.666,0.3,0.89,0.5295402629794581,0.10790688594897456
457.0851688805757,891,407262.88547259296,459,19,77,25.003959870165385,68,24,Moderate Risk,1,0.68,0.891,8.14525770945186,0.918,0.6333333333333333,0.77,0.5000791974033078,0.9141703377611513
419.11582708115725,301,126153.86395142833,493,17,85,15.686580822511713,13,13,Moderate Risk,0,0.13,0.301,2.5230772790285667,0.986,0.5666666666666667,0.85,0.3137316164502343,0.8382316541623145
252.18365751128314,109,27488.018668729863,54,28,72,29.13558614942987,97,28,Normal,0,0.97,0.109,0.5497603733745973,0.108,0.9333333333333333,0.72,0.5827117229885974,0.5043673150225663
24.802714066670163,795,19718.15768300278,197,25,87,9.952053488024417,85,27,Normal,1,0.85,0.795,0.3943631536600556,0.394,0.8333333333333334,0.87,0.19904106976048833,0.049605428133340325
39.041569503194296,490,19130.369056565207,375,3,81,12.262452310190099,46,4,Moderate Risk,1,0.46,0.49,0.38260738113130416,0.75,0.1,0.81,0.24524904620380197,0.0780831390063886
260.06537090775106,444,115469.02468304147,75,26,69,43.4789239249078,51,25,Normal,0,0.51,0.444,2.3093804936608295,0.15,0.8666666666666667,0.69,0.869578478498156,0.5201307418155021
440.0724113710994,827,363939.8842038992,121,7,99,35.960339100663106,76,9,Normal,1,0.76,0.827,7.2787976840779836,0.242,0.23333333333333334,0.99,0.7192067820132622,0.8801448227421989
300.40779228070056,251,75402.35586245584,265,13,19,34.55428905570999,30,13,Normal,0,0.3,0.251,1.5080471172491168,0.53,0.43333333333333335,0.19,0.6910857811141997,0.6008155845614012
427.0844969084745,294,125562.8420910915,353,29,77,46.04400227553119,24,29,Moderate Risk,0,0.24,0.294,2.51125684182183,0.706,0.9666666666666667,0.77,0.9208800455106239,0.854168993816949
212.9148283979112,837,178209.71136905169,75,13,64,10.748987153607803,24,15,Normal,1,0.24,0.837,3.5641942273810336,0.15,0.43333333333333335,0.64,0.21497974307215606,0.4258296567958224
474.7464945933828,947,449584.9303799335,235,8,82,29.489279411922535,0,9,Normal,1,0.0,0.947,8.99169860759867,0.47,0.26666666666666666,0.82,0.5897855882384507,0.9494929891867656
437.0911427844522,776,339182.7268007349,285,28,54,34.785338978031845,7,33,Normal,1,0.07,0.776,6.783654536014698,0.57,0.9333333333333333,0.54,0.6957067795606369,0.8741822855689044
