Product ID,Order Date,Quantity
PROD-41,2023-12-31,72
PROD-41,2024-01-01,80
PROD-42,2023-01-01,75
PROD-42,2023-01-02,103
PROD-42,2023-01-03,105
PROD-42,2023-01-04,91
PROD-42,2023-01-05,76
PROD-42,2023-01-06,97
PROD-42,2023-01-07,83
PROD-42,2023-01-08,99
PROD-42,2023-01-09,94
PROD-42,2023-01-10,96
PROD-42,2023-01-11,101
PROD-42,2023-01-12,100
PROD-42,2023-01-13,91
PROD-42,2023-01-14,76
PROD-42,2023-01-15,91
PROD-42,2023-01-16,111
PROD-42,2023-01-17,103
PROD-42,2023-01-18,92
PROD-42,2023-01-19,80
PROD-42,2023-01-20,92
PROD-42,2023-01-21,93
PROD-42,2023-01-22,91
PROD-42,2023-01-23,111
PROD-42,2023-01-24,101
PROD-42,2023-01-25,98
PROD-42,2023-01-26,81
PROD-42,2023-01-27,102
PROD-42,2023-01-28,106
PROD-42,2023-01-29,106
PROD-42,2023-01-30,87
PROD-42,2023-01-31,79
PROD-42,2023-02-01,97
PROD-42,2023-02-02,114
PROD-42,2023-02-03,117
PROD-42,2023-02-04,101
PROD-42,2023-02-05,117
PROD-42,2023-02-06,102
PROD-42,2023-02-07,85
PROD-42,2023-02-08,105
PROD-42,2023-02-09,108
PROD-42,2023-02-10,109
PROD-42,2023-02-11,117
PROD-42,2023-02-12,120
PROD-42,2023-02-13,84
PROD-42,2023-02-14,93
PROD-42,2023-02-15,97
PROD-42,2023-02-16,87
PROD-42,2023-02-17,87
PROD-42,2023-02-18,110
PROD-42,2023-02-19,93
PROD-42,2023-02-20,115
PROD-42,2023-02-21,103
PROD-42,2023-02-22,96
PROD-42,2023-02-23,95
PROD-42,2023-02-24,121
PROD-42,2023-02-25,122
PROD-42,2023-02-26,118
PROD-42,2023-02-27,116
PROD-42,2023-02-28,95
PROD-42,2023-03-01,90
PROD-42,2023-03-02,124
PROD-42,2023-03-03,91
PROD-42,2023-03-04,100
PROD-42,2023-03-05,121
PROD-42,2023-03-06,114
PROD-42,2023-03-07,118
PROD-42,2023-03-08,124
PROD-42,2023-03-09,112
PROD-42,2023-03-10,87
PROD-42,2023-03-11,90
PROD-42,2023-03-12,98
PROD-42,2023-03-13,97
PROD-42,2023-03-14,102
PROD-42,2023-03-15,121
PROD-42,2023-03-16,86
PROD-42,2023-03-17,116
PROD-42,2023-03-18,102
PROD-42,2023-03-19,103
PROD-42,2023-03-20,101
PROD-42,2023-03-21,124
PROD-42,2023-03-22,95
PROD-42,2023-03-23,104
PROD-42,2023-03-24,123
PROD-42,2023-03-25,106
PROD-42,2023-03-26,98
PROD-42,2023-03-27,99
PROD-42,2023-03-28,122
PROD-42,2023-03-29,119
PROD-42,2023-03-30,112
PROD-42,2023-03-31,111
PROD-42,2023-04-01,85
PROD-42,2023-04-02,114
PROD-42,2023-04-03,84
PROD-42,2023-04-04,98
PROD-42,2023-04-05,119
PROD-42,2023-04-06,100
PROD-42,2023-04-07,90
PROD-42,2023-04-08,117
PROD-42,2023-04-09,116
PROD-42,2023-04-10,116
PROD-42,2023-04-11,94
PROD-42,2023-04-12,107
PROD-42,2023-04-13,112
PROD-42,2023-04-14,94
PROD-42,2023-04-15,89
PROD-42,2023-04-16,122
PROD-42,2023-04-17,117
PROD-42,2023-04-18,89
PROD-42,2023-04-19,116
PROD-42,2023-04-20,118
PROD-42,2023-04-21,112
PROD-42,2023-04-22,108
PROD-42,2023-04-23,123
PROD-42,2023-04-24,113
PROD-42,2023-04-25,95
PROD-42,2023-04-26,117
PROD-42,2023-04-27,116
PROD-42,2023-04-28,121
PROD-42,2023-04-29,100
PROD-42,2023-04-30,95
PROD-42,2023-05-01,110
PROD-42,2023-05-02,88
PROD-42,2023-05-03,110
PROD-42,2023-05-04,112
PROD-42,2023-05-05,105
PROD-42,2023-05-06,88
PROD-42,2023-05-07,90
PROD-42,2023-05-08,75
PROD-42,2023-05-09,93
PROD-42,2023-05-10,84
PROD-42,2023-05-11,82
PROD-42,2023-05-12,105
PROD-42,2023-05-13,100
PROD-42,2023-05-14,107
PROD-42,2023-05-15,78
PROD-42,2023-05-16,97
PROD-42,2023-05-17,81
PROD-42,2023-05-18,79
PROD-42,2023-05-19,91
PROD-42,2023-05-20,96
PROD-42,2023-05-21,100
PROD-42,2023-05-22,106
PROD-42,2023-05-23,95
PROD-42,2023-05-24,88
PROD-42,2023-05-25,81
PROD-42,2023-05-26,96
PROD-42,2023-05-27,97
PROD-42,2023-05-28,95
PROD-42,2023-05-29,102
PROD-42,2023-05-30,106
PROD-42,2023-05-31,83
PROD-42,2023-06-01,96
PROD-42,2023-06-02,98
PROD-42,2023-06-03,94
PROD-42,2023-06-04,74
PROD-42,2023-06-05,70
PROD-42,2023-06-06,72
PROD-42,2023-06-07,78
PROD-42,2023-06-08,70
PROD-42,2023-06-09,82
PROD-42,2023-06-10,97
PROD-42,2023-06-11,86
PROD-42,2023-06-12,96
PROD-42,2023-06-13,65
PROD-42,2023-06-14,76
PROD-42,2023-06-15,66
PROD-42,2023-06-16,68
PROD-42,2023-06-17,72
PROD-42,2023-06-18,91
PROD-42,2023-06-19,81
PROD-42,2023-06-20,87
PROD-42,2023-06-21,81
PROD-42,2023-06-22,93
PROD-42,2023-06-23,74
PROD-42,2023-06-24,96
PROD-42,2023-06-25,79
PROD-42,2023-06-26,71
PROD-42,2023-06-27,84
PROD-42,2023-06-28,89
PROD-42,2023-06-29,89
PROD-42,2023-06-30,87
PROD-42,2023-07-01,73
PROD-42,2023-07-02,58
PROD-42,2023-07-03,61
PROD-42,2023-07-04,75
PROD-42,2023-07-05,81
PROD-42,2023-07-06,76
PROD-42,2023-07-07,60
PROD-42,2023-07-08,61
PROD-42,2023-07-09,66
PROD-42,2023-07-10,64
PROD-42,2023-07-11,79
PROD-42,2023-07-12,58
PROD-42,2023-07-13,61
PROD-42,2023-07-14,57
PROD-42,2023-07-15,81
PROD-42,2023-07-16,76
PROD-42,2023-07-17,69
PROD-42,2023-07-18,80
PROD-42,2023-07-19,68
PROD-42,2023-07-20,60
PROD-42,2023-07-21,74
PROD-42,2023-07-22,69
PROD-42,2023-07-23,67
PROD-42,2023-07-24,81
PROD-42,2023-07-25,58
PROD-42,2023-07-26,76
PROD-42,2023-07-27,66
PROD-42,2023-07-28,56
PROD-42,2023-07-29,75
PROD-42,2023-07-30,80
PROD-42,2023-07-31,74
PROD-42,2023-08-01,72
PROD-42,2023-08-02,65
PROD-42,2023-08-03,68
PROD-42,2023-08-04,67
PROD-42,2023-08-05,58
PROD-42,2023-08-06,63
PROD-42,2023-08-07,57
PROD-42,2023-08-08,56
PROD-42,2023-08-09,60
PROD-42,2023-08-10,50
PROD-42,2023-08-11,62
PROD-42,2023-08-12,50
PROD-42,2023-08-13,52
PROD-42,2023-08-14,59
PROD-42,2023-08-15,53
PROD-42,2023-08-16,48
PROD-42,2023-08-17,53
PROD-42,2023-08-18,51
PROD-42,2023-08-19,61
PROD-42,2023-08-20,66
PROD-42,2023-08-21,62
PROD-42,2023-08-22,53
PROD-42,2023-08-23,58
PROD-42,2023-08-24,50
PROD-42,2023-08-25,70
PROD-42,2023-08-26,56
PROD-42,2023-08-27,71
PROD-42,2023-08-28,63
PROD-42,2023-08-29,48
PROD-42,2023-08-30,68
PROD-42,2023-08-31,72
PROD-42,2023-09-01,56
PROD-42,2023-09-02,51
PROD-42,2023-09-03,50
PROD-42,2023-09-04,68
PROD-42,2023-09-05,49
PROD-42,2023-09-06,65
PROD-42,2023-09-07,55
PROD-42,2023-09-08,47
PROD-42,2023-09-09,46
PROD-42,2023-09-10,52
PROD-42,2023-09-11,59
PROD-42,2023-09-12,67
PROD-42,2023-09-13,57
PROD-42,2023-09-14,50
PROD-42,2023-09-15,66
PROD-42,2023-09-16,50
PROD-42,2023-09-17,58
PROD-42,2023-09-18,66
PROD-42,2023-09-19,62
PROD-42,2023-09-20,65
PROD-42,2023-09-21,54
PROD-42,2023-09-22,46
PROD-42,2023-09-23,67
PROD-42,2023-09-24,47
PROD-42,2023-09-25,66
PROD-42,2023-09-26,46
PROD-42,2023-09-27,54
PROD-42,2023-09-28,54
PROD-42,2023-09-29,52
PROD-42,2023-09-30,60
PROD-42,2023-10-01,48
PROD-42,2023-10-02,49
PROD-42,2023-10-03,51
PROD-42,2023-10-04,58
PROD-42,2023-10-05,59
PROD-42,2023-10-06,67
PROD-42,2023-10-07,59
PROD-42,2023-10-08,71
PROD-42,2023-10-09,61
PROD-42,2023-10-10,51
PROD-42,2023-10-11,51
PROD-42,2023-10-12,48
PROD-42,2023-10-13,51
PROD-42,2023-10-14,68
PROD-42,2023-10-15,61
PROD-42,2023-10-16,56
PROD-42,2023-10-17,51
PROD-42,2023-10-18,56
PROD-42,2023-10-19,50
PROD-42,2023-10-20,64
PROD-42,2023-10-21,57
PROD-42,2023-10-22,72
PROD-42,2023-10-23,65
PROD-42,2023-10-24,57
PROD-42,2023-10-25,61
PROD-42,2023-10-26,50
PROD-42,2023-10-27,72
PROD-42,2023-10-28,59
PROD-42,2023-10-29,71
PROD-42,2023-10-30,51
PROD-42,2023-10-31,63
PROD-42,2023-11-01,57
PROD-42,2023-11-02,56
PROD-42,2023-11-03,69
PROD-42,2023-11-04,80
PROD-42,2023-11-05,71
PROD-42,2023-11-06,66
PROD-42,2023-11-07,55
PROD-42,2023-11-08,63
PROD-42,2023-11-09,75
PROD-42,2023-11-10,80
PROD-42,2023-11-11,81
PROD-42,2023-11-12,71
PROD-42,2023-11-13,58
PROD-42,2023-11-14,64
PROD-42,2023-11-15,72
PROD-42,2023-11-16,81
PROD-42,2023-11-17,72
PROD-42,2023-11-18,74
PROD-42,2023-11-19,61
PROD-42,2023-11-20,69
PROD-42,2023-11-21,58
PROD-42,2023-11-22,70
PROD-42,2023-11-23,70
PROD-42,2023-11-24,82
PROD-42,2023-11-25,60
PROD-42,2023-11-26,57
PROD-42,2023-11-27,78
PROD-42,2023-11-28,81
PROD-42,2023-11-29,67
PROD-42,2023-11-30,72
PROD-42,2023-12-01,94
PROD-42,2023-12-02,70
PROD-42,2023-12-03,82
PROD-42,2023-12-04,68
PROD-42,2023-12-05,91
PROD-42,2023-12-06,91
PROD-42,2023-12-07,98
PROD-42,2023-12-08,94
PROD-42,2023-12-09,77
PROD-42,2023-12-10,95
PROD-42,2023-12-11,75
PROD-42,2023-12-12,67
PROD-42,2023-12-13,84
PROD-42,2023-12-14,78
PROD-42,2023-12-15,76
PROD-42,2023-12-16,80
PROD-42,2023-12-17,72
PROD-42,2023-12-18,84
PROD-42,2023-12-19,82
PROD-42,2023-12-20,84
PROD-42,2023-12-21,97
PROD-42,2023-12-22,81
PROD-42,2023-12-23,98
PROD-42,2023-12-24,78
PROD-42,2023-12-25,68
PROD-42,2023-12-26,95
PROD-42,2023-12-27,96
PROD-42,2023-12-28,75
PROD-42,2023-12-29,77
PROD-42,2023-12-30,95
PROD-42,2023-12-31,70
PROD-42,2024-01-01,91
PROD-43,2023-01-01,137
PROD-43,2023-01-02,123
PROD-43,2023-01-03,122
PROD-43,2023-01-04,127
PROD-43,2023-01-05,146
PROD-43,2023-01-06,127
PROD-43,2023-01-07,141
PROD-43,2023-01-08,120
PROD-43,2023-01-09,134
PROD-43,2023-01-10,167
PROD-43,2023-01-11,177
PROD-43,2023-01-12,147
PROD-43,2023-01-13,173
PROD-43,2023-01-14,131
PROD-43,2023-01-15,124
PROD-43,2023-01-16,121
PROD-43,2023-01-17,121
PROD-43,2023-01-18,135
PROD-43,2023-01-19,165
PROD-43,2023-01-20,169
PROD-43,2023-01-21,174
PROD-43,2023-01-22,155
PROD-43,2023-01-23,141
PROD-43,2023-01-24,166
PROD-43,2023-01-25,167
PROD-43,2023-01-26,144
PROD-43,2023-01-27,175
PROD-43,2023-01-28,162
PROD-43,2023-01-29,171
PROD-43,2023-01-30,137
PROD-43,2023-01-31,147
PROD-43,2023-02-01,164
PROD-43,2023-02-02,187
PROD-43,2023-02-03,172
PROD-43,2023-02-04,187
PROD-43,2023-02-05,166
PROD-43,2023-02-06,163
PROD-43,2023-02-07,147
PROD-43,2023-02-08,194
PROD-43,2023-02-09,164
PROD-43,2023-02-10,133
PROD-43,2023-02-11,140
PROD-43,2023-02-12,182
PROD-43,2023-02-13,133
PROD-43,2023-02-14,167
PROD-43,2023-02-15,174
PROD-43,2023-02-16,138
PROD-43,2023-02-17,155
PROD-43,2023-02-18,172
PROD-43,2023-02-19,192
PROD-43,2023-02-20,178
PROD-43,2023-02-21,144
PROD-43,2023-02-22,141
PROD-43,2023-02-23,152
PROD-43,2023-02-24,159
PROD-43,2023-02-25,194
PROD-43,2023-02-26,138
PROD-43,2023-02-27,138
PROD-43,2023-02-28,146
PROD-43,2023-03-01,170
PROD-43,2023-03-02,199
PROD-43,2023-03-03,164
PROD-43,2023-03-04,178
PROD-43,2023-03-05,159
PROD-43,2023-03-06,200
PROD-43,2023-03-07,156
PROD-43,2023-03-08,140
PROD-43,2023-03-09,154
PROD-43,2023-03-10,192
PROD-43,2023-03-11,177
PROD-43,2023-03-12,168
PROD-43,2023-03-13,166
PROD-43,2023-03-14,166
PROD-43,2023-03-15,151
PROD-43,2023-03-16,158
PROD-43,2023-03-17,187
PROD-43,2023-03-18,140
PROD-43,2023-03-19,137
PROD-43,2023-03-20,173
PROD-43,2023-03-21,149
PROD-43,2023-03-22,196
PROD-43,2023-03-23,200
PROD-43,2023-03-24,140
PROD-43,2023-03-25,195
PROD-43,2023-03-26,136
PROD-43,2023-03-27,196
PROD-43,2023-03-28,177
PROD-43,2023-03-29,168
PROD-43,2023-03-30,137
PROD-43,2023-03-31,193
PROD-43,2023-04-01,185
PROD-43,2023-04-02,187
PROD-43,2023-04-03,130
PROD-43,2023-04-04,135
PROD-43,2023-04-05,187
PROD-43,2023-04-06,193
PROD-43,2023-04-07,159
PROD-43,2023-04-08,148
PROD-43,2023-04-09,185
PROD-43,2023-04-10,192
PROD-43,2023-04-11,164
PROD-43,2023-04-12,151
PROD-43,2023-04-13,149
PROD-43,2023-04-14,142
PROD-43,2023-04-15,155
PROD-43,2023-04-16,135
PROD-43,2023-04-17,146
PROD-43,2023-04-18,192
PROD-43,2023-04-19,182
PROD-43,2023-04-20,182
PROD-43,2023-04-21,157
PROD-43,2023-04-22,181
PROD-43,2023-04-23,188
PROD-43,2023-04-24,137
PROD-43,2023-04-25,150
PROD-43,2023-04-26,139
PROD-43,2023-04-27,132
PROD-43,2023-04-28,150
PROD-43,2023-04-29,150
PROD-43,2023-04-30,186
PROD-43,2023-05-01,175
PROD-43,2023-05-02,133
PROD-43,2023-05-03,158
PROD-43,2023-05-04,174
PROD-43,2023-05-05,126
PROD-43,2023-05-06,164
PROD-43,2023-05-07,160
PROD-43,2023-05-08,123
PROD-43,2023-05-09,145
PROD-43,2023-05-10,122
PROD-43,2023-05-11,163
PROD-43,2023-05-12,140
PROD-43,2023-05-13,153
PROD-43,2023-05-14,144
PROD-43,2023-05-15,123
PROD-43,2023-05-16,135
PROD-43,2023-05-17,142
PROD-43,2023-05-18,164
PROD-43,2023-05-19,132
PROD-43,2023-05-20,136
PROD-43,2023-05-21,156
PROD-43,2023-05-22,148
PROD-43,2023-05-23,162
PROD-43,2023-05-24,120
PROD-43,2023-05-25,166
PROD-43,2023-05-26,141
PROD-43,2023-05-27,154
PROD-43,2023-05-28,119
PROD-43,2023-05-29,154
PROD-43,2023-05-30,176
PROD-43,2023-05-31,157
PROD-43,2023-06-01,148
PROD-43,2023-06-02,149
PROD-43,2023-06-03,133
PROD-43,2023-06-04,125
PROD-43,2023-06-05,111
PROD-43,2023-06-06,109
PROD-43,2023-06-07,132
PROD-43,2023-06-08,142
PROD-43,2023-06-09,140
PROD-43,2023-06-10,111
PROD-43,2023-06-11,129
PROD-43,2023-06-12,141
PROD-43,2023-06-13,143
PROD-43,2023-06-14,126
PROD-43,2023-06-15,133
PROD-43,2023-06-16,112
PROD-43,2023-06-17,140
PROD-43,2023-06-18,120
PROD-43,2023-06-19,147
PROD-43,2023-06-20,125
PROD-43,2023-06-21,132
PROD-43,2023-06-22,114
PROD-43,2023-06-23,145
PROD-43,2023-06-24,151
PROD-43,2023-06-25,108
PROD-43,2023-06-26,153
PROD-43,2023-06-27,118
PROD-43,2023-06-28,129
PROD-43,2023-06-29,148
PROD-43,2023-06-30,117
PROD-43,2023-07-01,91
PROD-43,2023-07-02,125
PROD-43,2023-07-03,111
PROD-43,2023-07-04,99
PROD-43,2023-07-05,102
PROD-43,2023-07-06,117
PROD-43,2023-07-07,104
PROD-43,2023-07-08,89
PROD-43,2023-07-09,95
PROD-43,2023-07-10,127
PROD-43,2023-07-11,128
PROD-43,2023-07-12,120
PROD-43,2023-07-13,98
PROD-43,2023-07-14,89
PROD-43,2023-07-15,96
PROD-43,2023-07-16,115
PROD-43,2023-07-17,110
PROD-43,2023-07-18,129
PROD-43,2023-07-19,119
PROD-43,2023-07-20,118
PROD-43,2023-07-21,100
PROD-43,2023-07-22,103
PROD-43,2023-07-23,90
PROD-43,2023-07-24,98
PROD-43,2023-07-25,122
PROD-43,2023-07-26,99
PROD-43,2023-07-27,105
PROD-43,2023-07-28,117
PROD-43,2023-07-29,92
PROD-43,2023-07-30,97
PROD-43,2023-07-31,120
PROD-43,2023-08-01,106
PROD-43,2023-08-02,79
PROD-43,2023-08-03,91
PROD-43,2023-08-04,99
PROD-43,2023-08-05,104
PROD-43,2023-08-06,103
PROD-43,2023-08-07,79
PROD-43,2023-08-08,85
PROD-43,2023-08-09,96
PROD-43,2023-08-10,96
PROD-43,2023-08-11,103
PROD-43,2023-08-12,96
PROD-43,2023-08-13,90
PROD-43,2023-08-14,78
PROD-43,2023-08-15,111
PROD-43,2023-08-16,105
PROD-43,2023-08-17,84
PROD-43,2023-08-18,107
PROD-43,2023-08-19,85
PROD-43,2023-08-20,91
PROD-43,2023-08-21,105
PROD-43,2023-08-22,99
PROD-43,2023-08-23,102
PROD-43,2023-08-24,92
PROD-43,2023-08-25,113
PROD-43,2023-08-26,98
PROD-43,2023-08-27,93
PROD-43,2023-08-28,83
PROD-43,2023-08-29,77
PROD-43,2023-08-30,90
PROD-43,2023-08-31,101
PROD-43,2023-09-01,77
PROD-43,2023-09-02,92
PROD-43,2023-09-03,87
PROD-43,2023-09-04,105
PROD-43,2023-09-05,72
PROD-43,2023-09-06,95
PROD-43,2023-09-07,81
PROD-43,2023-09-08,104
PROD-43,2023-09-09,83
PROD-43,2023-09-10,100
PROD-43,2023-09-11,99
PROD-43,2023-09-12,89
PROD-43,2023-09-13,94
PROD-43,2023-09-14,81
PROD-43,2023-09-15,88
PROD-43,2023-09-16,87
PROD-43,2023-09-17,82
PROD-43,2023-09-18,101
PROD-43,2023-09-19,105
PROD-43,2023-09-20,107
PROD-43,2023-09-21,76
PROD-43,2023-09-22,88
PROD-43,2023-09-23,99
PROD-43,2023-09-24,74
PROD-43,2023-09-25,96
PROD-43,2023-09-26,101
PROD-43,2023-09-27,105
PROD-43,2023-09-28,92
PROD-43,2023-09-29,83
PROD-43,2023-09-30,107
PROD-43,2023-10-01,89
PROD-43,2023-10-02,81
PROD-43,2023-10-03,110
PROD-43,2023-10-04,76
PROD-43,2023-10-05,82
PROD-43,2023-10-06,98
PROD-43,2023-10-07,112
PROD-43,2023-10-08,114
PROD-43,2023-10-09,113
PROD-43,2023-10-10,79
PROD-43,2023-10-11,82
PROD-43,2023-10-12,78
PROD-43,2023-10-13,101
PROD-43,2023-10-14,109
PROD-43,2023-10-15,108
PROD-43,2023-10-16,76
PROD-43,2023-10-17,88
PROD-43,2023-10-18,97
PROD-43,2023-10-19,88
PROD-43,2023-10-20,76
PROD-43,2023-10-21,100
PROD-43,2023-10-22,95
PROD-43,2023-10-23,76
PROD-43,2023-10-24,84
PROD-43,2023-10-25,114
PROD-43,2023-10-26,95
PROD-43,2023-10-27,76
PROD-43,2023-10-28,105
PROD-43,2023-10-29,94
PROD-43,2023-10-30,76
PROD-43,2023-10-31,100
PROD-43,2023-11-01,124
PROD-43,2023-11-02,117
PROD-43,2023-11-03,90
PROD-43,2023-11-04,103
PROD-43,2023-11-05,122
PROD-43,2023-11-06,88
PROD-43,2023-11-07,124
PROD-43,2023-11-08,95
PROD-43,2023-11-09,105
PROD-43,2023-11-10,117
PROD-43,2023-11-11,101
PROD-43,2023-11-12,104
PROD-43,2023-11-13,131
PROD-43,2023-11-14,105
PROD-43,2023-11-15,90
PROD-43,2023-11-16,128
PROD-43,2023-11-17,127
PROD-43,2023-11-18,108
PROD-43,2023-11-19,131
PROD-43,2023-11-20,114
PROD-43,2023-11-21,92
PROD-43,2023-11-22,102
PROD-43,2023-11-23,109
PROD-43,2023-11-24,108
PROD-43,2023-11-25,91
PROD-43,2023-11-26,113
PROD-43,2023-11-27,116
PROD-43,2023-11-28,113
PROD-43,2023-11-29,87
PROD-43,2023-11-30,88
PROD-43,2023-12-01,108
PROD-43,2023-12-02,109
PROD-43,2023-12-03,126
PROD-43,2023-12-04,105
PROD-43,2023-12-05,120
PROD-43,2023-12-06,106
PROD-43,2023-12-07,132
PROD-43,2023-12-08,143
PROD-43,2023-12-09,143
PROD-43,2023-12-10,137
PROD-43,2023-12-11,149
PROD-43,2023-12-12,149
PROD-43,2023-12-13,143
PROD-43,2023-12-14,147
PROD-43,2023-12-15,152
PROD-43,2023-12-16,125
PROD-43,2023-12-17,118
PROD-43,2023-12-18,131
PROD-43,2023-12-19,152
PROD-43,2023-12-20,109
PROD-43,2023-12-21,134
PROD-43,2023-12-22,146
PROD-43,2023-12-23,134
PROD-43,2023-12-24,110
PROD-43,2023-12-25,111
PROD-43,2023-12-26,152
PROD-43,2023-12-27,134
PROD-43,2023-12-28,116
PROD-43,2023-12-29,126
PROD-43,2023-12-30,153
PROD-43,2023-12-31,134
PROD-43,2024-01-01,138
PROD-44,2023-01-01,96
PROD-44,2023-01-02,100
PROD-44,2023-01-03,123
PROD-44,2023-01-04,109
PROD-44,2023-01-05,117
PROD-44,2023-01-06,124
PROD-44,2023-01-07,104
PROD-44,2023-01-08,115
PROD-44,2023-01-09,122
PROD-44,2023-01-10,100
PROD-44,2023-01-11,117
PROD-44,2023-01-12,100
PROD-44,2023-01-13,118
PROD-44,2023-01-14,124
PROD-44,2023-01-15,92
PROD-44,2023-01-16,113
PROD-44,2023-01-17,107
PROD-44,2023-01-18,121
PROD-44,2023-01-19,105
PROD-44,2023-01-20,105
PROD-44,2023-01-21,97
PROD-44,2023-01-22,99
PROD-44,2023-01-23,106
PROD-44,2023-01-24,115
PROD-44,2023-01-25,98
PROD-44,2023-01-26,106
PROD-44,2023-01-27,89
PROD-44,2023-01-28,91
PROD-44,2023-01-29,117
PROD-44,2023-01-30,101
PROD-44,2023-01-31,89
PROD-44,2023-02-01,92
PROD-44,2023-02-02,130
PROD-44,2023-02-03,116
PROD-44,2023-02-04,113
PROD-44,2023-02-05,93
PROD-44,2023-02-06,135
PROD-44,2023-02-07,99
PROD-44,2023-02-08,129
PROD-44,2023-02-09,96
PROD-44,2023-02-10,103
PROD-44,2023-02-11,96
PROD-44,2023-02-12,121
PROD-44,2023-02-13,121
PROD-44,2023-02-14,111
PROD-44,2023-02-15,99
PROD-44,2023-02-16,119
PROD-44,2023-02-17,122
PROD-44,2023-02-18,133
PROD-44,2023-02-19,121
PROD-44,2023-02-20,130
PROD-44,2023-02-21,98
PROD-44,2023-02-22,96
PROD-44,2023-02-23,138
PROD-44,2023-02-24,124
PROD-44,2023-02-25,125
PROD-44,2023-02-26,103
PROD-44,2023-02-27,136
PROD-44,2023-02-28,97
PROD-44,2023-03-01,110
PROD-44,2023-03-02,95
PROD-44,2023-03-03,110
PROD-44,2023-03-04,106
PROD-44,2023-03-05,117
PROD-44,2023-03-06,123
PROD-44,2023-03-07,109
PROD-44,2023-03-08,97
PROD-44,2023-03-09,113
PROD-44,2023-03-10,98
PROD-44,2023-03-11,131
PROD-44,2023-03-12,141
PROD-44,2023-03-13,140
PROD-44,2023-03-14,97
PROD-44,2023-03-15,110
PROD-44,2023-03-16,131
PROD-44,2023-03-17,103
PROD-44,2023-03-18,135
PROD-44,2023-03-19,138
PROD-44,2023-03-20,129
PROD-44,2023-03-21,138
PROD-44,2023-03-22,123
PROD-44,2023-03-23,104
PROD-44,2023-03-24,136
PROD-44,2023-03-25,100
PROD-44,2023-03-26,138
PROD-44,2023-03-27,136
PROD-44,2023-03-28,123
PROD-44,2023-03-29,128
PROD-44,2023-03-30,143
PROD-44,2023-03-31,101
PROD-44,2023-04-01,93
PROD-44,2023-04-02,114
PROD-44,2023-04-03,136
PROD-44,2023-04-04,116
PROD-44,2023-04-05,97
PROD-44,2023-04-06,99
PROD-44,2023-04-07,102
PROD-44,2023-04-08,93
PROD-44,2023-04-09,123
PROD-44,2023-04-10,127
PROD-44,2023-04-11,115
PROD-44,2023-04-12,118
PROD-44,2023-04-13,100
PROD-44,2023-04-14,95
PROD-44,2023-04-15,132
PROD-44,2023-04-16,131
PROD-44,2023-04-17,124
PROD-44,2023-04-18,129
PROD-44,2023-04-19,131
PROD-44,2023-04-20,134
PROD-44,2023-04-21,110
PROD-44,2023-04-22,106
PROD-44,2023-04-23,123
PROD-44,2023-04-24,114
PROD-44,2023-04-25,119
PROD-44,2023-04-26,102
PROD-44,2023-04-27,114
PROD-44,2023-04-28,125
PROD-44,2023-04-29,122
PROD-44,2023-04-30,133
PROD-44,2023-05-01,117
PROD-44,2023-05-02,89
PROD-44,2023-05-03,126
PROD-44,2023-05-04,99
PROD-44,2023-05-05,108
PROD-44,2023-05-06,98
PROD-44,2023-05-07,109
PROD-44,2023-05-08,110
PROD-44,2023-05-09,105
PROD-44,2023-05-10,104
PROD-44,2023-05-11,119
PROD-44,2023-05-12,92
PROD-44,2023-05-13,100
PROD-44,2023-05-14,103
PROD-44,2023-05-15,91
PROD-44,2023-05-16,111
PROD-44,2023-05-17,107
PROD-44,2023-05-18,86
PROD-44,2023-05-19,93
PROD-44,2023-05-20,100
PROD-44,2023-05-21,124
PROD-44,2023-05-22,91
PROD-44,2023-05-23,105
PROD-44,2023-05-24,126
PROD-44,2023-05-25,112
PROD-44,2023-05-26,85
PROD-44,2023-05-27,99
PROD-44,2023-05-28,94
PROD-44,2023-05-29,86
PROD-44,2023-05-30,110
PROD-44,2023-05-31,97
PROD-44,2023-06-01,106
PROD-44,2023-06-02,99
PROD-44,2023-06-03,102
PROD-44,2023-06-04,107
PROD-44,2023-06-05,82
PROD-44,2023-06-06,76
PROD-44,2023-06-07,93
PROD-44,2023-06-08,78
PROD-44,2023-06-09,106
PROD-44,2023-06-10,103
PROD-44,2023-06-11,96
PROD-44,2023-06-12,82
PROD-44,2023-06-13,108
PROD-44,2023-06-14,84
PROD-44,2023-06-15,76
PROD-44,2023-06-16,90
PROD-44,2023-06-17,101
PROD-44,2023-06-18,107
PROD-44,2023-06-19,76
PROD-44,2023-06-20,73
PROD-44,2023-06-21,100
PROD-44,2023-06-22,89
PROD-44,2023-06-23,88
PROD-44,2023-06-24,107
PROD-44,2023-06-25,100
PROD-44,2023-06-26,84
PROD-44,2023-06-27,89
PROD-44,2023-06-28,75
PROD-44,2023-06-29,92
PROD-44,2023-06-30,80
PROD-44,2023-07-01,78
PROD-44,2023-07-02,80
PROD-44,2023-07-03,69
PROD-44,2023-07-04,63
PROD-44,2023-07-05,79
PROD-44,2023-07-06,84
PROD-44,2023-07-07,80
PROD-44,2023-07-08,77
PROD-44,2023-07-09,78
PROD-44,2023-07-10,64
PROD-44,2023-07-11,88
PROD-44,2023-07-12,66
PROD-44,2023-07-13,90
PROD-44,2023-07-14,64
PROD-44,2023-07-15,76
PROD-44,2023-07-16,70
PROD-44,2023-07-17,89
